X,Y,gml_id,lokalId,navnerom,versjonId,kommunenummer,datauttaksdato,oppdateringsdato,målemetode,skolenavn,lavesteTrinn,høyesteTrinn,nsrId,organisasjonsnummer,epostadresse,organisasjonsnavn,eier|Skoleeier|organisasjonsnummer,telefonnummer,eierforhold,antallAnsatte,adressenavn,postnummer,poststed,postadresse|Postadresse|postnummer,fylkesnummer,kontaktinformasjon|Kontaktinformasjon|epostadresse,kontaktinformasjon|Kontaktinformasjon|telefonnummer,iDrift,webside,antallElever,postadresse|Postadresse|adressenavn,postadresse|Postadresse|poststed
6.22824033573564,62.4743732210818,id38d4e4f7-e0ba-415b-90ca-ef2153cebc47,a421a092-d317-4c61-a3e7-a092a73d7e2d,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1507,2020-06-29T20:01:30,2020-06-03T16:10:30,63,Fagerlia videregående skole,11,13,1005259,974576503,post@mrfylke.no,Møre og Romsdal fylkeskommune,944183779,71258000,Offentlig,200,Gangstøvikvegen 27,6009,ÅLESUND,6009,15,fagerlia.vgs@mrfylke.no,71281500,Ja,www.fagerlia.vgs.no/,,,
5.73109103336361,58.9648492385576,id75ae6c94-803a-464b-88a7-7cf1bfb68dca,32f58d18-bb87-48fe-90a4-aa513a628813,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1103,2020-06-29T20:01:30,2020-03-14T00:55:47,63,Fagopplæringen i Rogaland,11,13,1012454,814245012,firmapost@rogfk.no,Rogaland fylkeskommune,971045698,51516600,Offentlig,,Arkitekt Eckhoffs Gate 1,4010,STAVANGER,4010,11,,,Ja,,,Postboks 130  Sentrum,Stavanger
5.30621876242167,60.3981097272947,id67ee52cd-bfed-4bb2-bce5-9727ed10829c,75c2b885-2d92-444b-a8f0-252579c9b805,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4601,2020-06-29T20:01:30,2020-03-14T00:39:17,63,Fagskolen i Hordaland,11,13,1004958,974557525,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,150,Haugeveien 28,5005,BERGEN,5005,46,post.btf@hfk.no,55337800,Ja,www.tekniken.no,,Postboks 1876 Nordnes,Bergen
5.35662782667077,60.3400874172571,id1943ea3f-9bb2-4c9d-81a8-89c0cc72a0ac,cd6e3a4f-431b-4de3-b7bd-2e9c7d5be4bc,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1201,2020-06-29T20:01:30,2020-05-11T16:01:56,63,Fana gymnas,11,13,1004929,974557002,hfk@post.hfk.no,Hordaland fylkeskommune,938626367,55239000,Offentlig,59,Statsm Michelsens Veg 53,5231,PARADIS,5231,12,,55925770,Nei,www.hordaland-f.kommune.no/fag/,,,
5.34338645265436,60.2566296828326,id7edfd00e-f1bf-4a16-9441-0491d60a139b,4699d930-4339-4e91-aa45-56ecb9bfae7d,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1201,2020-06-29T20:01:30,2020-03-14T00:52:56,63,Fanastøl skole,11,13,1004922,974556715,,,,,Offentlig,,Fanastølen 18,5244,FANA,5244,12,,,Nei,,,,
7.14126610364031,62.7344967976581,id10742da3-e142-4252-a918-6eef7dfb4695,c5ad75ef-bae4-482d-8e81-7d87dac000a9,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1506,2020-06-29T20:01:30,2020-03-14T01:25:24,63,Fannefjord videregående skole,11,13,1005277,974577046,post@mrfylke.no,Møre og Romsdal fylkeskommune,944183779,71258000,Offentlig,19,Julsundvegen 49b,6412,MOLDE,6412,15,fannefjord.vgs@mrfylke.no,71249090,Ja,www.fannefjord.vgs.no/,,Fylkeshuset,Molde
15.3752488468518,67.2626057023205,id07d3b406-0594-4d78-82c6-09c853b3f651,7275c7ea-0a53-46e2-a414-1128a98ef0c3,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1841,2020-06-29T20:01:30,2020-03-14T00:38:56,63,Fauske videregående skole,11,13,1005907,974621290,post@nfk.no,Nordland fylkeskommune,964982953,75650000,Offentlig,150,Gymnasveien 5,8207,FAUSKE,8207,18,post.fauske@vgs.nfk.no,75652000,Ja,www.fauske.vgs.no,,Postboks 601,Fauske
10.7374427482129,59.9178112007865,ida4eacf23-387f-4525-b0bd-80e60f3a2d82,900a95eb-68d2-4bea-8b0e-8dfeb60efc3c,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-16T15:11:27,63,Filadelfia Bibelskole,11,13,1009737,988421006,bibelskolen@filadelfia.no,Filadelfia Bibelskole,974950960,,Privat,14,St. Olavs Gate 24,166,OSLO,166,3,bibelskolen@filadelfia.no,,Ja,www.fbo.no,,,
6.22051353145815,61.7738789370217,id88ade881-e887-4b4b-9f03-3d51f457c7a6,e774f2dc-33d5-4931-88b5-f06d96978f66,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4650,2020-06-29T20:01:30,2020-04-28T16:11:15,63,Firda vidaregåande skule,11,13,1005168,974571161,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,74,Firdavegen 21,6823,SANDANE,6823,46,postmottak.firdavgs@sfj.no,57638500,Ja,firda.vgs.no/,,,
5.32093110913861,59.9202984112247,id32567170-1f5d-4e3c-8bd9-5c3b63f457e7,eb577910-a638-464f-a7c8-77d76a3c0131,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4615,2020-06-29T20:01:30,2020-03-14T00:39:14,63,Fitjar vidaregåande skule,11,13,1004967,974557630,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,39,Havnavegen 2,5419,FITJAR,5419,46,post.fiv@hfk.no,53457800,Ja,skole.hfk.no/fitjarvgs,,Postboks 44,Fitjar
10.7854874876978,59.9298717467706,id3d3730ad-a682-4ec4-a276-7edc10e9f38a,b71d51c3-2beb-4259-861e-02f17508f3a7,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-14T01:21:21,63,Fjellhaug Bibelskole,11,13,1009865,989298585,bibelskolen@fjellhaug.no,Bibelskolen Fjellhaug AS,989041800,23232400,Privat,14,Sinsenveien 15,572,OSLO,572,3,bibelskolen@fjellhaug.no,23232400,Ja,www.fjellhaug.no,,,
18.9308674587996,69.6386898362084,ide8d410de-7cc5-4115-92b9-9908efe7a354,0ef57bac-aa47-477f-9b66-0af1febdb3ec,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5401,2020-06-29T20:01:30,2020-03-16T15:14:35,63,Fjellheim Bibelskole,11,13,1003439,874137472,post@fjellheimbibelskole.no,Fjellheim Bibelskole AS,988982938,77755560,Privat,19,Mellomvegen 96,9006,TROMSØ,9006,54,post@fjellheimbibelskole.no,77755560,Ja,www.fjellheimbibelskole.no,,,
6.66540974911391,58.3040968819667,id7fbb99b9-09ae-4f68-8446-bab2d9e3c452,43f042ae-495c-42fc-9b7c-6d71c7047f81,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4207,2020-06-29T20:01:30,2020-06-18T16:11:02,63,Flekkefjord videregående skole,11,13,1005606,974595141,postmottak@agderfk.no,Agder fylkeskommune,921707134,38050000,Offentlig,99,Tunveien 50,4405,FLEKKEFJORD,4405,42,flekkefjord.vgs@vaf.no,38609100,Ja,flekkefjord.vgs.no,,Vest-Agder Fylkeskommune Postboks 517 Lund,Kristiansand S
6.9574529226356,58.3152763768847,idb9e377b9-7e25-4cff-b964-54c1dc9ba24f,285d772b-80a0-4fd8-95d4-2b59680a3b7f,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4227,2020-06-29T20:01:30,2020-04-28T16:16:42,63,Flekkefjord videregående skole,11,13,1005602,974595095,postmottak@agderfk.no,Agder fylkeskommune,921707134,38050000,Offentlig,39,Farvegen 30,4480,KVINESDAL,4480,42,flekkefjord.vgs@vaf.no,38609100,Ja,flekkefjord.vgs.no,,Vest-Agder Fylkeskommune Postboks 517 Lund,Kristiansand S
5.0435534920024,61.5938951137576,id9f720d67-5de1-4118-bf56-9852e7526f82,5cb445b9-20a8-47a6-9c88-ed4a19d0ed27,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4602,2020-06-29T20:01:30,2020-06-18T16:07:22,63,Flora vidaregåande skule,11,13,1005166,974571145,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,94,Professor Gjelsvikveg 22,6906,FLORØ,6906,46,postmottak.floravgs@sfj.no,57637600,Ja,www.flora.vgs.no,,Postboks 127,Florø
10.8364791461867,59.9410362681754,idc8da3a45-61f4-4b82-8a11-f75d18611d35,8eaa3ad8-2567-4732-88a7-77035d000911,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-14T00:51:22,63,Forsøksgymnaset i Oslo,11,13,1006285,975079686,,,,,Offentlig,19,Statsråd Mathiesens Vei 25,594,OSLO,594,3,,22647644,Nei,www.forsok.vgs.no,,Statsråd Mathiesens vei 25,Oslo
5.73924618581571,58.8831336532225,idfe920c5c-9989-4a63-a2f6-457fecc29411,a6004f62-262d-4ac9-8bfd-be03960c59e7,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1102,2020-06-29T20:01:30,2020-03-14T00:51:55,63,Forus videregående skole,11,13,1005966,974624702,,,,,Offentlig,69,Prinsensvei 3,4315,SANDNES,4315,11,Forus-vgs@rfk.rogaland-f.kommune.no,51637550,Nei,www.forus.vgs.no/,,,
9.81935392140854,63.7657098259832,id2c63c9af-31a3-412e-9c2d-5157db3d0d09,00050284-4d81-41e5-a722-72055e79287b,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5057,2020-06-29T20:01:30,2020-03-16T15:16:45,63,Fosen videregående skole,11,13,1004979,974557975,postmottak@trondelagfylke.no,Trøndelag fylkeskommune,817920632,,Offentlig,79,Alf Nebbs Gate 14,7160,BJUGN,7160,50,postmottak.fosenvgs@trondelagfylke.no,74174200,Ja,www.fosen.vgs.no,340,,
9.65573284355879,63.684796499755,idebdbdde0-bf80-497a-a927-7eba1a7b01c1,daca4ab4-15ae-4fef-b81c-51273aa17301,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1621,2020-06-29T20:01:30,2020-03-14T01:25:52,63,Fosen videregående skole avd Brekstad,11,13,1004992,974558149,,,,,Offentlig,59,Skolegata,7130,BREKSTAD,7130,16,,72513150,Nei,www.fosen.vgs.no/,,,
10.7554360153644,59.9270419432455,id5c0c8382-8b72-4506-b3cc-1c26f2377c7d,f0df58de-8731-46a0-903c-ddf817d43fb5,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-16T15:12:58,63,Foss videregående skole,11,13,1005528,974590867,postmottak@oslo.kommune.no,Oslo kommune,958935420,2180,Offentlig,150,Steenstrups Gate 20,554,OSLO,554,3,postmottak@ude.oslo.kommune.no,23226770,Ja,foss.vgs.no,,Postboks 6127 Etterstad,Oslo
6.18285950930702,60.3497669457414,idaf74d58d-693e-4686-b7f0-07e0e7c263b3,112b9436-282d-4cfe-a1fa-09e02ed3ccd8,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4622,2020-06-29T20:01:30,2020-06-18T16:08:17,63,Framnes Kristne vidaregåande skule,11,13,1004687,974117959,postmottak@framnes.vgs.no,Framnes Kristne vidaregåande skule,976793773,56550500,Privat,74,Vikøyvegen 280,5600,NORHEIMSUND,5600,46,postmottak@framnes.vgs.no,56550500,Ja,www.framnes.vgs.no,270,,
10.925685944603,59.2236314283371,id876c5c3d-bffe-4d02-836a-a19e9700cbf2,3e614b1a-6a88-4b6d-9693-5af175f9cf2d,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3004,2020-06-29T20:01:30,2020-05-15T16:17:25,63,Frederik Ii videregående skole,11,13,1004790,974544466,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,200,Merkurveien 2,1613,FREDRIKSTAD,1613,30,frederikii.vgs@ostfoldfk.no,69366400,Ja,www.frederikii.vgs.no/,,Postboks 523,Fredrikstad
8.57753213447868,58.3507687578461,idcc6e8fe6-c21a-4a67-97b6-f5db37fbeaf1,747a6348-4a51-4ee0-a7db-1b123b52af07,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,904,2020-06-29T20:01:30,2020-03-14T01:14:12,63,Frivoll videregående skole,11,13,1005221,974573962,,,,,Offentlig,29,Dybedalsveien 11,4877,GRIMSTAD,4877,9,frivoll@frivoll.vgs.no,37257100,Nei,www.frivoll.vgs.no/,,,
10.6605968215798,59.692402140126,id11b29228-7b7a-4d57-806c-e08fbcc3e453,fe5eca3c-bb09-414c-a294-c624ab0fada6,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3022,2020-06-29T20:01:30,2020-03-14T01:11:07,63,Frogn videregående skole,11,13,1009814,988843709,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,150,Holtbråtveien 51,1449,DRØBAK,1449,30,post@frogn.vgs.no,64937500,Ja,,,,
17.4169381033649,68.4423966560198,ide31ecb44-7440-497d-be92-f59a5ba3cad2,745e31c9-a850-41da-aede-fa4edd878ca4,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1805,2020-06-29T20:01:30,2020-03-14T01:18:47,63,Frydenlund videregående skole,11,13,1003564,874621102,,,,,Offentlig,74,Villav 59,8516,NARVIK,8516,18,Frydenlund@frydenlund.vgs.no,76977550,Nei,www.frydenlund.vgs.no,,,
7.15436374527741,62.8547841514182,idfac66b00-b882-4831-9ffd-f62f22ca9bd6,28814f56-1605-4961-81dd-ccc16c71be51,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1579,2020-06-29T20:01:30,2020-06-18T16:07:28,63,Fræna vidaregåande skole,11,13,1005273,974576708,post@mrfylke.no,Møre og Romsdal fylkeskommune,944183779,71258000,Offentlig,150,Bøen 22,6440,ELNESVÅGEN,6440,15,frana.vgs@mrfylke.no,71283700,Ja,www.frana.vgs.no,,,
6.88863466160541,62.8080297479234,id5d90533b-fb63-4542-a606-0634b2795ba2,e9709b6a-1ff6-4886-90e5-929f955d59aa,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1547,2020-06-29T20:01:30,2020-03-14T01:25:25,63,Fræna vidaregåande skule,11,13,1005275,974576724,post@mrfylke.no,Møre og Romsdal fylkeskommune,944183779,71258000,Offentlig,,Aukrasanden,6480,AUKRA,6480,15,aukra@aukra.vgs.no,71174401,Ja,,,"Møre & R fylkeskomm.,Plan-og øk.avd fiskeri - årsoppgave",Molde
5.74872973529448,60.2389659568408,idb5c39434-167b-46bb-adf8-38878fcd3118,1694b815-bfac-4f8e-a4aa-03cc09468e84,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4624,2020-06-29T20:01:30,2020-04-28T16:11:17,63,Fusa vidaregåande skule,11,13,1003462,874557552,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,59,Leiro 43,5640,EIKELANDSOSEN,5640,46,post.fuv@vlfk.no,56580900,Ja,skole.hfk.no/fusavgs,,Postboks 113,Eikelandsosen
5.28765596534075,60.3474358260823,id8374ab6a-48a2-480c-aa55-819b6b8f07c5,6b977fd3-d7be-4c87-963a-b82bd0889554,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,4601,2020-06-29T20:01:30,2020-06-18T16:07:23,63,Fyllingsdalen videregående skole,11,13,1004962,974557584,post@vlfk.no,Vestland fylkeskommune,821311632,5557,Offentlig,94,Shetlands-Larsens Vei 23,5143,FYLLINGSDALEN,5143,46,post.fyv@hfk.no,55156300,Ja,skole.hfk.no/fyllingsdalenvgs,,,
10.7943256493165,59.9152555528527,idf051410b-23dc-447d-b341-f572275d2470,8f5668df-a78c-4734-8c14-7ed443219607,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-16T15:13:10,63,Fyrstikkalleen skole,8,13,1010451,995821664,postmottak@oslo.kommune.no,Oslo kommune,958935420,2180,Offentlig,150,Fyrstikkalléen 21,661,OSLO,661,3,postmottak@ude.oslo.kommune.no,23463700,Ja,f21.vgs.no,381,Postboks 6127 Etterstad,Oslo
10.4057086595996,59.2705098495819,id83142eda-d86a-436f-8de4-1c88ef5a7f2c,05e86377-b4be-4164-8711-5a3e95b24e7e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,704,2020-06-29T20:01:30,2020-04-02T16:01:25,63,Færder videregående skole,11,13,1010176,992021551,firmapost@vestfold-f.kommune.no,Vestfold fylkeskommune,944025391,33344000,Offentlig,,Baglergaten 16,3111,TØNSBERG,3111,7,ferder.vgs@vfk.no,,Nei,,,Postboks 43,Tønsberg
10.4104372875824,59.2610951009015,idf5a6ad2b-5a06-421e-a64a-4e7145d132af,c9f15432-3ad2-449b-8b48-263ef20054c5,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3803,2020-06-29T20:01:30,2020-03-16T15:17:06,63,Færder videregående skole,11,13,1005239,974575086,post@vtfk.no,Vestfold og Telemark fylkeskommune,821227062,35917000,Offentlig,150,Banebakken 44,3127,TØNSBERG,3127,38,ferder.vgs@vtfk.no,33309600,Ja,ferdervgs.vtfk.no/,,Postboks 2844,Skien
10.399596803809,59.2742131834212,idf394b689-9b4c-448c-af53-995bb662742c,d1159542-6246-489b-94ff-72fd187b9742,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,704,2020-06-29T20:01:30,2020-04-02T16:01:25,63,Færder videregående skole avd Korten,11,13,1005243,974575132,,,,,Offentlig,49,Nordbyen 40,3111,TØNSBERG,3111,7,tmvs@vfk.no,33314177,Nei,www.tmvs.vgs.no,,Postboks 445,Tønsberg
10.4888024187489,59.2792486060642,id60387e7f-3195-4069-bd12-b884842428bc,c578d177-ece1-4a2e-8295-e0ba7fbecc2f,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,704,2020-06-29T20:01:30,2020-03-14T01:25:33,63,Færder videregående skole avd Olsrød,11,13,1005244,974575159,,,,,Offentlig,49,Olsrød,3150,TOLVSRØD,3150,7,olsrød.vgs@vestfold-f.kommune.no,33357030,Nei,olsrod.vgs@vfk.no,,,
5.73655778677191,58.8470164911071,idc31ba4b4-dc33-4889-9a6a-c073d928e986,2eb9d43c-fdbc-45f8-86ec-ac126a6f4294,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1108,2020-06-29T20:01:30,2020-05-15T16:10:55,63,Gand videregående skole,11,13,1005953,974624516,firmapost@rogfk.no,Rogaland fylkeskommune,971045698,51516600,Offentlig,200,Hoveveien 2-4,4306,SANDNES,4306,11,gand-vgs@skole.rogfk.no,51922600,Ja,www.gand.vgs.no,1100,,
5.47112668629506,60.4434888374608,id5a28cbe5-4409-40af-9e8a-be62a88b1178,6bb2d784-40c1-4b3a-a15f-e203b85cbb02,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1201,2020-06-29T20:01:30,2020-05-11T16:01:56,63,Garnes vidaregåande skule,11,13,1004966,974557622,,,,,Offentlig,34,Tunesveien 35,5264,GARNES,5264,12,,55240475,Nei,www.hordaland-f.kommune.no/gav/,,,
7.17282806580214,62.7397188575656,idf9b55c85-0bcf-44e0-98fb-0949b5e7aa0c,b90dec5f-14b6-452c-9006-37be4323ac8e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1506,2020-06-29T20:01:30,2020-06-29T16:08:51,63,Garno AS,11,13,1011702,811770132,petter@alvik.as,Garno AS,911731185,,Privat,4,Frænavegen 16,6415,MOLDE,6415,15,petter@alvik.as,,Ja,,,PB 943 Sentrum,Ålesund
10.2874060603817,63.0361324934802,id78f70e5b-4556-438d-a79f-90502e03b2cc,3a2e9f2d-1afc-4563-b668-6e9b8ae2366b,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5027,2020-06-29T20:01:30,2020-03-16T15:16:44,63,Gauldal videregående skole,11,13,1004980,974557983,postmottak@trondelagfylke.no,Trøndelag fylkeskommune,817920632,,Offentlig,64,Basmoen 7,7290,STØREN,7290,50,postmottak.gauldalvgs@trondelagfylke.no,74174400,Ja,www.gauldal.vgs.no,330,Postboks 115,Støren
10.213113054167,61.2247703235495,id530da8b7-82c9-44b8-9074-f46030840d62,7616c13d-3cf5-48ed-8e6b-e2f8b52647b1,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3441,2020-06-29T20:01:30,2020-05-15T16:11:02,63,Gausdal videregående skole,11,13,1005628,974597195,,Innlandet fylkeskommune,920717152,,Offentlig,69,Baklivegen 1477,2651,ØSTRE GAUSDAL,2651,34,gausdal.vgs@oppland.org,61224200,Ja,www.gausdal.vgs.no/,,Postboks 4404,Hamar
10.3990906359698,63.4291610318302,id133d4c92-b522-4bed-85eb-8e935aed0499,699e3ade-d85e-43b9-a050-1e3c04c6ce05,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1601,2020-06-29T20:01:30,2020-03-14T00:39:11,63,Gerhard Schønings skole,11,13,1004977,974557959,,,,,Offentlig,150,Vår Frueg 3,7013,TRONDHEIM,7013,16,,72991660,Nei,www.gerhard-schoning.vgs.no/,,,
8.01043600558352,58.1599562899377,id00a5470a-cf40-4504-860e-41edbcbeafa5,68faa7ee-53a5-4afb-8b61-db17f63539d9,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1001,2020-06-29T20:01:30,2020-03-14T01:24:59,63,Gimle videregående skole,11,13,1005598,974595036,,,,,Offentlig,89,Jegersbergveien 1,4631,KRISTIANSAND S,4631,10,Gimle.VGS@vaf.no,38145300,Nei,www.gimle.vgs.no,,Postboks 1128 Lund,Kristiansand S
10.273983055547,59.2303177712583,id3222da6b-cc71-4aca-9afe-f3206f9cb34c,7444862b-905f-458c-9d60-ea55471ee565,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3804,2020-06-29T20:01:30,2020-03-16T15:14:49,63,Gjennestad videregående skole,11,13,1010039,990745277,post@gjennestadvgs.no,Gjennestad videregående skole,990695628,33363600,Privat,34,Gjennestadtunet 10,3160,STOKKE,3160,38,post@gjennestadvgs.no,33363600,Ja,www.gjennestadvgs.no,,,
10.67843226869,60.8027229781638,idbfb0f304-267b-4e4d-99d9-bafe84391052,354ce9b5-c83c-4ac7-a701-0125dbdcdf89,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3407,2020-06-29T20:01:30,2020-05-11T16:06:35,63,Gjøvik videregående skole,1,13,1005635,974597284,,Innlandet fylkeskommune,920717152,,Offentlig,300,Ludvig Skattums Gate 23,2819,GJØVIK,2819,34,gjovik.vgs@oppland.org,61149400,Ja,www.gjovik.vgs.no/,,Postboks 4404,Hamar
10.7057802910818,60.7723125019338,id2c81a30e-4705-4bdb-8a51-599cde02a4a6,0082077b-7829-43a9-a463-431ca3003a04,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,502,2020-06-29T20:01:30,2020-03-14T00:52:18,63,Gjøvik videregående skole Bondelia,11,13,1005637,974597314,,,,,Offentlig,4,Helgerudvegen 30,2816,GJØVIK,2816,5,,,Nei,,,,
10.941821749995,59.2189359808157,id4d78afab-6a71-425a-bc40-da6ba05eb655,a2bd2499-844e-419a-b9ad-93c6952e124f,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3004,2020-06-29T20:01:30,2020-06-18T16:10:56,63,Glemmen videregående skole,11,13,1004791,974544482,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,300,Traraveien 13,1605,FREDRIKSTAD,1605,30,glemmen.vgs@ostfoldfk.no,69955600,Ja,www.glemmen.vgs.no/,,,
5.75185343737445,58.9537669656908,id5a1db827-eb28-47c7-a298-004486aec915,929d7b71-3022-4f38-af4c-c6b7986846d1,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,1103,2020-06-29T20:01:30,2020-05-13T17:34:26,63,Godalen videregående skole,11,13,1005963,974624648,firmapost@rogfk.no,Rogaland fylkeskommune,971045698,51516600,Offentlig,200,Østre Ring 55,4015,STAVANGER,4015,11,godalen-vgs@skole.rogfk.no,51923700,Ja,www.godalen.vgs.no,900,Postboks 1564 Kjelvene,Stavanger
8.94376360503123,60.7027470186625,id32c82922-2666-4ee9-be5f-b1e77e5ce363,6774e1dc-dcd8-4bf4-8f99-612be5e0c8a3,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3041,2020-06-29T20:01:30,2020-05-15T16:17:25,63,Gol vidaregåande skule,11,13,1005735,974606194,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,69,Gymnasvegen 27,3550,GOL,3550,30,gol.vgs@bfk.no,32073500,Ja,www.gol.vgs.no/,,,
10.5688397905387,60.3593432413825,id30c4b486-befc-4607-9914-e6986e8fa8e0,b0ffdaba-7693-4deb-9411-4d8442a74a21,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,534,2020-06-29T20:01:30,2020-05-19T16:01:00,63,Gran videregående skole,11,13,1005641,974597357,,,,,Offentlig,84,Jareenstranda 6,2750,GRAN,2750,5,,,Nei,www.gran.vgs.no/,,,
10.7813887360187,59.9485369484733,id62c3dfb9-8175-41cc-9816-a8f8c25b8253,cedd00c7-1408-4e4a-8815-177dc68cd802,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,301,2020-06-29T20:01:30,2020-03-14T00:52:35,63,Grefsen videregående skole,11,13,1005529,974590875,,,,,Offentlig,54,Morellsv 20,487,OSLO,487,3,,22159497,Nei,www.grefsen.vgs.no/,,,
10.4150908590187,59.2873025249719,id5c2fcdcb-b91c-4ee6-93d7-6f58874b0c18,663e4421-9a41-427c-8000-200c52fbae0d,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3803,2020-06-29T20:01:30,2020-05-15T16:17:12,63,Greveskogen videregående skole,11,13,1005233,974574993,post@vtfk.no,Vestfold og Telemark fylkeskommune,821227062,35917000,Offentlig,200,Eikveien 2,3122,TØNSBERG,3122,38,greveskogen.vgs@vtfk.no,33016100,Ja,nyweb.vfk.no/skoler/greveskogen-vgs/,,Postboks 2844,Skien
11.0281127722789,59.2758194966068,id2a2addbd-6b23-47de-88c8-7433648f341d,52bb9ff5-6c0f-459f-b295-05be27d9c66e,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,3003,2020-06-29T20:01:30,2020-03-14T00:39:30,63,Greåker videregående skole,11,13,1004792,974544490,post@viken.no,Viken fylkeskommune,921693230,32300000,Offentlig,200,Fortunaveien 16,1719,GREÅKER,1719,30,greaker.vgs@ostfoldfk.no,69102000,Ja,www.greaker.vgs.no,,Postboks 130,Greåker
12.3137487793931,64.4617928821325,idc6de7d29-ea95-4770-924b-58629727c44d,1a36ae70-395e-463b-9d88-9449be0e486c,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,5045,2020-06-29T20:01:30,2020-03-16T15:16:46,63,Grong videregående skole,11,13,1005033,974560771,postmottak@trondelagfylke.no,Trøndelag fylkeskommune,817920632,,Offentlig,89,Idrettsvegen 34,7870,GRONG,7870,50,postmottak.grongvgs@trondelagfylke.no,74174444,Ja,www.grong.vgs.no/,300,,
12.0595748003936,60.4526674575673,id454a65c2-99b1-4a56-8664-d6ae190152ba,de43e0a3-1340-4cf9-924c-a436fcc37578,https://data.geonorge.no/sosi/befolkning/videregaende,20190301,423,2020-06-29T20:01:30,2020-03-14T01:22:17,63,Grue opplæringssenter,11,13,1008773,981081161,post@grue.kommune.no,Grue kommune,964948143,62942000,Offentlig,19,Furubo,2260,KIRKENÆR,2260,4,,,Nei,,,,
